SMILES,Catalog ID,MW,MW (desalted),ClogP,logS,HBD,HBA,TPSA,RotBonds,AnalogsFromREAL,Tanimoto_Similarity
O=C(NC=1C=CC=C2C(=O)NCC12)C=3C=CC=4C=CC=CC4N3,Z2098971617,303.316,303.316,2.429,-4.43,2,3,71.09,2,https://real.enamine.net/public-enum-files/Z2098971617,0.4098360655737705
CC1=CNC(=N1)C=2C=CC=CC2NC(=O)C=3C=C(O)C=CN3,Z5345841953,294.309,294.309,1.809,-3.342,3,4,90.9,3,https://real.enamine.net/public-enum-files/Z5345841953,0.3968253968253968
CC1=CNC(=N1)C=2C=CC=CC2NC(=O)C=3C=C(C=CN3)C(N)=O,Z5345841539,321.334,321.334,0.577,-3.911,3,4,113.76,4,https://real.enamine.net/public-enum-files/Z5345841539,0.3787878787878788
O=C(NC=1C=CC=CC1C2=NC=3C=CC=CC3S2)C4=NC=CC=C4F,Z4767388026,349.383,349.383,3.087,-5.686,1,3,54.88,3,https://real.enamine.net/public-enum-files/Z4767388026,0.375
O=C(NC=1C=CC(=CC1)C2=NC=3C=CC=CC3N2)C4=CC=CC=5C(=O)NCC45,Z4958006172,368.389,368.389,3.385,-6.096,3,3,86.88,3,https://real.enamine.net/public-enum-files/Z4958006172,0.36764705882352944
CC1=CNC(=N1)C=2C=CC=CC2NC(=O)C3=CNC(C)=N3,Z1516222413,281.313,281.313,1.088,-2.915,3,3,86.46,3,https://real.enamine.net/public-enum-files/Z1516222413,0.36065573770491804
O=C(NCC=1C=CC=CN1)C2=NC=3C=CC=CC3C(=O)N2,Z332371324,280.282,280.282,0.707,-3.149,2,4,83.45,3,https://real.enamine.net/public-enum-files/Z332371324,0.3548387096774194
CNC=1C=CC(=NC1)C(=O)NC=2C=CC=CC2C3=NC(C)=CN3,Z5345841655,307.351,307.351,1.996,-3.564,3,4,82.7,4,https://real.enamine.net/public-enum-files/Z5345841655,0.35384615384615387
CN1C=CC(=N1)C(=O)NC=2C=CC(=CC2)C3=NC=4C=CC=CC4N3,Z1066489050,317.345,317.345,2.731,-4.574,2,3,75.6,3,https://real.enamine.net/public-enum-files/Z1066489050,0.35384615384615387
CC1=CNC(=N1)C=2C=CC=CC2NC(=O)C=3C=NC(N)=CN3,Z5345841713,294.312,294.312,0.647,-2.958,3,5,109.58,3,https://real.enamine.net/public-enum-files/Z5345841713,0.35384615384615387
COC=1C=CC(C2=CSC(=N2)NC(=O)C=3C=CC(NC(=O)C4=CC=CS4)=C(C)C3)=C(C1)OC,Z6062382906,479.574,479.574,3.905,-7.336,2,5,89.55,7,https://real.enamine.net/public-enum-files/Z6062382906,0.35294117647058826
O=C(NC1=CNC=2C=CC=CC12)C=3C=CN=C4C=CC=CC34,Z5900242005,287.316,287.316,3.271,-4.925,2,2,57.78,2,https://real.enamine.net/public-enum-files/Z5900242005,0.35
CC1=CNC(=N1)C=2C=CC=CC2NC(=O)C3=CC=CC(=O)N3,Z2033398519,294.309,294.309,-0.256,-4.116,3,3,86.88,3,https://real.enamine.net/public-enum-files/Z2033398519,0.3492063492063492
CC1=CNC(=N1)C=2C=CC=CC2NC(=O)C=3C=CC(=CN3)C(N)=O,Z1453957817,321.334,321.334,0.577,-3.706,3,4,113.76,4,https://real.enamine.net/public-enum-files/Z1453957817,0.3484848484848485
NC=1N=CC=NC1C(=O)NC=2C=CC=CC2C=3C=CC=CC3,Z1207372120,290.32,290.32,2.569,-4.279,2,4,80.9,3,https://real.enamine.net/public-enum-files/Z1207372120,0.3448275862068966
CC1=CNC(=N1)C=2C=CC=CC2NC(=O)C=3NC(=O)NC3C,Z5345845786,297.313,297.313,-0.167,-4.212,4,3,98.91,3,https://real.enamine.net/public-enum-files/Z5345845786,0.34375
CC=1C=CC(=NC1)C(=O)NC2=CNN=C2C=3C=CC=CN3,Z1559977181,279.297,279.297,1.166,-2.502,2,4,83.56,3,https://real.enamine.net/public-enum-files/Z1559977181,0.34375
CC1=CC(=NN1C)C(=O)NC=2C=CC(=CC2)C3=NC4=CC=CC=C4N3,Z734659916,331.372,331.372,3.0,-4.844,2,3,75.6,3,https://real.enamine.net/public-enum-files/Z734659916,0.34328358208955223
O=C(CCC1=NC=2C=CC=CC2C(=O)N1)NC=3C=CC(F)=CC3F,Z30801172,329.302,329.302,1.455,-4.34,2,3,70.56,4,https://real.enamine.net/public-enum-files/Z30801172,0.3424657534246575
COC=1C=CC=2CCC(C(=O)NC=3C=CC(=CN3)N4CCN(C)CC4)C2C1,Z1869644145,366.458,366.458,2.81,-3.08,1,5,57.7,4,https://real.enamine.net/public-enum-files/Z1869644145,0.3375
O=C(NC=1C=CC=CC1N2CCCCCC2)C=3C=CC=4NC(=O)NC4N3,Z2027444859,351.403,351.403,3.958,-5.029,3,4,86.36,3,https://real.enamine.net/public-enum-files/Z2027444859,0.3333333333333333
CC(C)C=1C=CC(=C(C1)NC(=O)C=2C=CC=3C(=O)NC=NC3C2)C(C)C,Z3206730800,349.427,349.427,3.414,-7.186,2,3,70.56,4,https://real.enamine.net/public-enum-files/Z3206730800,0.3333333333333333
CC(C)(C)[C@@H](CO)NC(=O)C=1C=CC=CC1C2=NC3=CC=CC=C3N2,Z8532861087,337.416,337.416,3.15,-5.257,3,3,78.01,5,https://real.enamine.net/public-enum-files/Z8532861087,0.3333333333333333
CC1=CC(=NN1C)C(=O)NC=2C=CC=C(C2)C3=NC4=CC=CC=C4N3,Z735304766,331.372,331.372,3.0,-4.844,2,3,75.6,3,https://real.enamine.net/public-enum-files/Z735304766,0.3333333333333333
O=C(NC=1C=CC(=CC1)C(=O)NC2=NC(=CS2)C=3C=CC=CC3OC(F)F)C4=CC=CS4,Z1081278294,471.503,471.503,4.438,-7.936,2,4,80.32,7,https://real.enamine.net/public-enum-files/Z1081278294,0.3291139240506329
COC=1C=C(C=CC1C)C(=O)NC=2C=CC(=CC2)N3CCN(C)CC3,Z109654860,339.432,339.432,3.248,-3.59,1,4,44.81,4,https://real.enamine.net/public-enum-files/Z109654860,0.3287671232876712
CCN1N=C(C=C1C)C(=O)NC=2C=CC(=CC2)C3=NC=4C=CC=CC4N3,Z3243843371,345.399,345.399,3.529,-5.036,2,3,75.6,4,https://real.enamine.net/public-enum-files/Z3243843371,0.32857142857142857
O=C(NC=1C=CC(=CC1)C2=NC=3C=CC=CC3N2)C=4C=CC=C5CNC(=O)C45,Z4900166765,368.389,368.389,3.385,-6.096,3,3,86.88,3,https://real.enamine.net/public-enum-files/Z4900166765,0.32857142857142857
O=C(NCC1=NC=2C=CC=CC2N1)C=3C=C4C(=O)NC=CN4N3,Z6660996049,308.296,308.296,-0.52,-2.905,3,4,104.7,3,https://real.enamine.net/public-enum-files/Z6660996049,0.32857142857142857
CC(C)(C)C=1C=CC(=NC1)C(=O)NC2=CNN=C2C=3C=CC=CN3,Z5714958379,321.377,321.377,2.493,-3.584,2,4,83.56,4,https://real.enamine.net/public-enum-files/Z5714958379,0.3283582089552239
O=C(NC1=CNN=C1C=2C=CC=CN2)C=3C=CC(=CN3)C4=CN=CC=N4,Z1576037823,343.343,343.343,0.383,-2.075,2,6,109.34,4,https://real.enamine.net/public-enum-files/Z1576037823,0.3283582089552239
CN1C=NC(=C1)S(=O)(=O)NC=2C=CC=CC2C3=NC4=CC=CC=C4N3,Z1173732529,353.4,353.4,3.179,-4.739,2,4,92.67,3,https://real.enamine.net/public-enum-files/Z1173732529,0.3283582089552239
CCC=1C=CC(=NC1)C(=O)NC2=CNN=C2C=3C=CC=CN3,Z6286671958,293.324,293.324,1.695,-3.005,2,4,83.56,4,https://real.enamine.net/public-enum-files/Z6286671958,0.3283582089552239
CC1=CN=C(O1)C=2C=CC=C(C2)NC(=O)C=3C=CC=CN3,Z1161109735,279.294,279.294,2.351,-3.499,1,3,68.02,3,https://real.enamine.net/public-enum-files/Z1161109735,0.328125
O=C(NC=1C=CC=CC1C2=NC=3C=CC=CC3N2)C4CCN(CC4)C=5C=CC6=NN=NN6N5,Z286178684,439.474,439.474,0.424,-6.3,2,7,116.99,4,https://real.enamine.net/public-enum-files/Z286178684,0.3246753246753247
NC(=O)C=1C=CC=2NC(=NC2C1)NC(=O)C3=CSC(=N3)C4=CC=CC=C4Cl,Z8424106417,397.84,397.84,3.424,-6.747,3,4,113.76,4,https://real.enamine.net/public-enum-files/Z8424106417,0.323943661971831
CC1=CN2N=C(C=C2C(=O)N1)C(=O)NCC3=NC=4C=CC=CC4N3,Z6660996035,322.322,322.322,-0.021,-3.053,3,4,104.7,3,https://real.enamine.net/public-enum-files/Z6660996035,0.323943661971831
CC1=CC(=NC=2N=C(O)NC(=O)C12)C(=O)NC3=CC(C)=C(C)C4=NC=CC=C34,Z1315708379,375.382,375.382,3.069,-6.29,3,6,116.57,2,https://real.enamine.net/public-enum-files/Z1315708379,0.323943661971831
O=C(NC1=CNN=C1C=2C=CC=CN2)C=3C=CN(N3)C=4C=CC=CC4,Z1451067732,330.344,330.344,1.75,-3.265,2,4,88.49,4,https://real.enamine.net/public-enum-files/Z1451067732,0.3235294117647059
O=C(NC1=NC=2C=CC=CC2N1)C=3C=CC(=CC3)C4=NOC(=N4)C(F)F,Z1978865041,355.299,355.299,2.611,-6.05,2,4,96.7,4,https://real.enamine.net/public-enum-files/Z1978865041,0.3235294117647059
CC1=NC=2C=CC(=CC2C(=O)N1)C(=O)NC3=CNC4=CC=CC=C34,Z6326495396,318.33,318.33,1.949,-4.936,3,3,86.35,2,https://real.enamine.net/public-enum-files/Z6326495396,0.3235294117647059
CC1=COC(=N1)C=2C=CC=C(C2)NC(=O)C=3C=CC=CN3,Z1412149776,279.294,279.294,2.351,-3.499,1,3,68.02,3,https://real.enamine.net/public-enum-files/Z1412149776,0.3230769230769231
CC1=CC(=CC(C)=N1)C(=O)NC2=CNN=C2C=3C=CC=CN3,Z5714958309,293.324,293.324,1.315,-2.309,2,4,83.56,3,https://real.enamine.net/public-enum-files/Z5714958309,0.3230769230769231
CNC=1C=CC=CC1C(=O)NC=2C=CC=3N=CC=CC3C2,Z993992556,277.321,277.321,3.403,-4.039,2,3,54.02,3,https://real.enamine.net/public-enum-files/Z993992556,0.3225806451612903
CC1=NN(C=2C=CC(F)=CC2)C=3SC(=CC13)C(=O)NCCC4=NC=5C=CC=CC5N4,Z90987411,419.477,419.477,4.484,-6.325,2,3,75.6,5,https://real.enamine.net/public-enum-files/Z90987411,0.32142857142857145
O=C(CC1=COC(=N1)C2=CC=CS2)NCC3=NC4=CC(F)=CC=C4N3,Z1311009690,356.376,356.376,2.034,-3.793,2,3,83.81,5,https://real.enamine.net/public-enum-files/Z1311009690,0.32098765432098764
NC(=O)CC=1C=CC=CC1NC(=O)C=2C=CC=3N=C(NC3C2)C=4C=CC(F)=CC4,Z7771738252,388.395,388.395,2.558,-6.054,3,3,100.87,5,https://real.enamine.net/public-enum-files/Z7771738252,0.32051282051282054
CN1C=C(NC(=O)C2=CSC(=N2)C3=CN=CN3)C(=N1)C=4C=CC=CN4,Z4954982164,351.388,351.388,0.43,-2.763,2,5,101.38,4,https://real.enamine.net/public-enum-files/Z4954982164,0.32
CC=1C=CC=CC1C2=NC(=CS2)C(=O)NC3=NC=4C=C(C=CC4N3)C(N)=O,Z8424106289,377.422,377.422,3.159,-6.558,3,4,113.76,4,https://real.enamine.net/public-enum-files/Z8424106289,0.3194444444444444
O=C(NC1=CNN=C1C=2C=CC=CN2)C=3C=CN(N3)C(F)F,Z1593584514,304.256,304.256,0.107,-2.209,2,4,88.49,4,https://real.enamine.net/public-enum-files/Z1593584514,0.3188405797101449
C[C@H](NC(=O)CCC1=NC=2C=CC=CC2C(=O)N1)C=3C=CC=CN3,Z905934138,322.362,322.362,0.022,-3.065,2,4,83.45,5,https://real.enamine.net/public-enum-files/Z905934138,0.3188405797101449
O=C(NCC1CCCN1)C=2C=CC=CC2C3=NC=4C=CC=CC4N3,Z7962767329,320.389,320.389,2.571,-4.62,3,3,69.81,4,https://real.enamine.net/public-enum-files/Z7962767329,0.3188405797101449
CCN1C(=NC=2C=C(C#N)C=CC21)NC(=O)C=3C=CC=CN3,Z1548449956,291.308,291.308,2.088,-3.679,1,4,83.6,3,https://real.enamine.net/public-enum-files/Z1548449956,0.3188405797101449
CNC(=O)C1=CC=CC(NC(=O)C2=CN(C)C(=N2)C=3C=CC=CN3)=C1C,Z5428055660,349.387,349.387,0.755,-3.343,2,4,88.91,4,https://real.enamine.net/public-enum-files/Z5428055660,0.3188405797101449
CN(C[C@@H]1C[C@H](O)C1)C(=O)C2=NC=3C=CC=CC3NC2=O,Z3576324185,287.314,287.314,-1.421,-2.334,2,4,82.0,3,https://real.enamine.net/public-enum-files/Z3576324185,0.3181818181818182
O=C(NC1=CNC=2C=CC=CC12)C=3C=CC=4N=CNC(=O)C4C3,Z8363104354,304.304,304.304,1.45,-5.345,3,3,86.35,2,https://real.enamine.net/public-enum-files/Z8363104354,0.3181818181818182
O=C(NC1=CC=2CCC(=O)N3CCCC(=C1)C23)C=4C=CC=CN4,Z3093763562,307.347,307.347,2.161,-3.587,1,3,62.3,2,https://real.enamine.net/public-enum-files/Z3093763562,0.3181818181818182
COC(=O)C=1NC(C)=CC1NC(=O)C=2C=C(C=CN2)C=3C=CC=CC3,Z5349678978,335.357,335.357,3.496,-4.741,2,3,84.08,5,https://real.enamine.net/public-enum-files/Z5349678978,0.3181818181818182
O=C(NC=1C=CC=C(C1)C=2C=CC(=O)NN2)C3=CC=C(S3)C=4C=CC=C(C4)OC(F)(F)F,Z5264969548,457.427,457.427,4.388,-8.274,2,4,79.79,6,https://real.enamine.net/public-enum-files/Z5264969548,0.3176470588235294
CC=1C=C(C(=O)NC2=CNC=3C=CC=CC23)C=4C=CC=CC4N1,Z5900242227,301.343,301.343,3.77,-5.078,2,2,57.78,2,https://real.enamine.net/public-enum-files/Z5900242227,0.31746031746031744
CC1CCCN1C(=O)CC2=CSC(=N2)NC(=O)C3=CC=CS3,Z1366006698,335.447,335.447,1.665,-4.115,1,3,62.3,4,https://real.enamine.net/public-enum-files/Z1366006698,0.31645569620253167
CNC(=O)C(C)NC(=O)C(CC=1C=CC=CC1)NC(=O)C2=CC=CS2,Z775885690,359.445,359.445,1.314,-4.411,3,3,87.3,7,https://real.enamine.net/public-enum-files/Z775885690,0.3150684931506849
O=C(NC=1C=CC=CC1C2=NC=3C=CC=CC3S2)C4=CN=CC(F)=C4,Z1413844520,349.383,349.383,3.147,-5.567,1,3,54.88,3,https://real.enamine.net/public-enum-files/Z1413844520,0.3150684931506849
CN1C=C(C=N1)C2=NC(=CS2)C(=O)NC3=CN(C)N=C3C4=CC=CC=N4,Z1428044505,365.414,365.414,0.464,-2.095,1,5,90.52,4,https://real.enamine.net/public-enum-files/Z1428044505,0.3150684931506849
O=C(NC1=NC=2C=CC=CC2N1CCC=3C=CC=CN3)C=4C=CNN4,Z1334430936,332.36,332.36,2.057,-3.628,2,4,88.49,5,https://real.enamine.net/public-enum-files/Z1334430936,0.3142857142857143
O=C(NC=1C=CC=C(C1)CN2CCCC2=O)C=3C=CC=CN3,Z356148626,295.337,295.337,1.146,-3.008,1,3,62.3,4,https://real.enamine.net/public-enum-files/Z356148626,0.31343283582089554
O=C(NC1=NC=2C=CC=CC2N1CCC=3C=CC=CN3)C4=CSC(=N4)C5=NC=CN5,Z5510864764,415.473,415.473,2.731,-4.762,2,5,101.38,6,https://real.enamine.net/public-enum-files/Z5510864764,0.3116883116883117
CNC=1C=CC(=CN1)C(=O)NC=2C=CC(=C(C)C2)N3CCN(C)CC3,Z2066481097,339.436,339.436,2.819,-2.741,2,5,60.5,4,https://real.enamine.net/public-enum-files/Z2066481097,0.3116883116883117
COCCN1C=C(C=N1)NC=2C=CN=C(N2)C=3C=CC(=CC3)OC,Z3991884327,325.366,325.366,2.857,-2.916,1,6,74.09,7,https://real.enamine.net/public-enum-files/Z3991884327,0.3116883116883117
CC(=O)NCC(=O)N1CCN(CC1)C=2C=NC=C3C=CC=CC23,Z1836457372,312.367,312.367,1.123,-3.084,1,4,65.54,3,https://real.enamine.net/public-enum-files/Z1836457372,0.3108108108108108
O=C(CCC=1C=CC=CC1Cl)NC2=NC=3C=CC(F)=CC3N2,Z1902964612,317.746,317.746,4.456,-5.497,2,2,57.78,4,https://real.enamine.net/public-enum-files/Z1902964612,0.3108108108108108
COC1=CC(=CC(=C1)C(=O)NC=2C=CC=3NC(=NC3C2)C4=CC=CC=N4)OC,Z1203047129,374.394,374.394,3.785,-4.623,2,5,89.13,5,https://real.enamine.net/public-enum-files/Z1203047129,0.30985915492957744
COC=1C=CC=CC1C(=O)NC=2C=CC=3NC(=NC3C2)C4=CC=CC=N4,Z1203046890,344.368,344.368,3.715,-4.641,2,4,79.9,4,https://real.enamine.net/public-enum-files/Z1203046890,0.30985915492957744
O=C(NC=1C=CC=2NC(=NC2C1)C=3C=CC=CN3)C4(O)CC4,Z4783090235,294.309,294.309,1.764,-3.371,3,4,90.9,3,https://real.enamine.net/public-enum-files/Z4783090235,0.3088235294117647
O=C(NC=1C=CC=C2N=CC=CC12)C3=CC=CN4C(=O)NN=C34,Z1574831862,305.292,305.292,1.129,-4.252,2,4,86.69,2,https://real.enamine.net/public-enum-files/Z1574831862,0.3088235294117647
O=C(NCC1=NC=2C=CC=CC2N1)C3=NC=4C=NC=CC4S3,Z6660996087,309.348,309.348,2.314,-2.576,2,4,83.56,3,https://real.enamine.net/public-enum-files/Z6660996087,0.3088235294117647
COC=1C=C(C=CC1C)C(=O)NC=2C=CC(=NC2)N3CCN(C)CC3,Z230200120,340.42,340.42,3.049,-2.997,1,5,57.7,4,https://real.enamine.net/public-enum-files/Z230200120,0.3076923076923077
O=C(NC=1C=CC=CC1C(F)(F)F)C2=CSC(=N2)C=3C=CN=CC3,Z1455717554,349.332,349.332,2.335,-4.837,1,3,54.88,4,https://real.enamine.net/public-enum-files/Z1455717554,0.3076923076923077
O=C(NC1=CNN=C1C=2C=CC=CN2)C=3C=C(F)C(F)=CC3F,Z1559987005,318.254,318.254,1.527,-3.795,2,3,70.67,3,https://real.enamine.net/public-enum-files/Z1559987005,0.3076923076923077
NC=1C=CC=NC1C(=O)NC2=CNN=C2C=3C=CC=CN3,Z5714958328,280.285,280.285,0.635,-2.041,3,5,109.58,3,https://real.enamine.net/public-enum-files/Z5714958328,0.3076923076923077
NC=1N=CC(=CN1)C(=O)NC2=CNN=C2C=3C=CC=CN3,Z5714958277,281.274,281.274,-0.629,-2.392,3,6,122.47,3,https://real.enamine.net/public-enum-files/Z5714958277,0.3076923076923077
O=C(NC=1C=CC=CC1C=2C=CN=CC2)C=3C=C(N=C4ON=C(C=5C=CC=CC5)C34)C6CC6,Z1173284546,432.474,432.474,4.408,-7.052,1,4,80.91,5,https://real.enamine.net/public-enum-files/Z1173284546,0.30666666666666664
O=C(NCCN(C(=O)C1=CC=2C=C(O)C=CC2N1)C3CC3)C=4C=CC=CN4,Z5419394732,364.399,364.399,2.011,-4.192,3,4,98.32,6,https://real.enamine.net/public-enum-files/Z5419394732,0.30666666666666664
COCCN1C=CC(=N1)C(=O)NC2=CNN=C2C=3C=CC=CN3,Z1787131423,312.327,312.327,-0.124,-1.376,2,5,97.72,6,https://real.enamine.net/public-enum-files/Z1787131423,0.3055555555555556
CC1=C(C=NN1C2CCOCC2)NC(=O)C3=CC4=CC=C(F)C=C4NC3=O,Z3201665228,370.378,370.378,-0.474,-3.993,2,4,85.25,3,https://real.enamine.net/public-enum-files/Z3201665228,0.3048780487804878
COC=1C=CC=C2CCC(C(=O)NC=3C=CC(=CN3)N4CCN(C)CC4)C12,Z2213356189,366.458,366.458,2.81,-3.08,1,5,57.7,4,https://real.enamine.net/public-enum-files/Z2213356189,0.3048780487804878
COC=1C=C2CCN(CC2=CC1OC)C3=NC4=C(C=NN4C=5C=CC=CC5)C(=O)N3,Z1230727584,403.435,403.435,2.546,-5.459,1,6,80.98,4,https://real.enamine.net/public-enum-files/Z1230727584,0.3048780487804878
COC=1C=C(C(=O)NC=2C=CC=C3NC=CC23)C=4C=CC=CC4N1,Z5900241961,317.342,317.342,4.077,-5.555,2,3,67.01,3,https://real.enamine.net/public-enum-files/Z5900241961,0.30434782608695654
O=C(NC=1C=CC=CC1NC(=O)C=2C=CC=3C=CC=CC3N2)C=4C=C(NN4)C5=CC=CO5,Z1001822838,423.425,423.425,4.38,-6.483,3,4,112.91,5,https://real.enamine.net/public-enum-files/Z1001822838,0.30434782608695654
N#CCC=1C=CC(=CC1)C(=O)NC2=CNN=C2C=3C=CC=CN3,Z1559982548,303.319,303.319,0.951,-3.184,2,4,94.46,4,https://real.enamine.net/public-enum-files/Z1559982548,0.30434782608695654
COCC(=O)NC=1C=CC=2NC(=NC2C1)C=3C=CC=CN3,Z1203046649,282.298,282.298,1.969,-2.603,2,4,79.9,4,https://real.enamine.net/public-enum-files/Z1203046649,0.30434782608695654
COC=1C=CC=C(C1)C(=O)NC=2C=CC(=CC2)C3=NC=4C=CC=CC4N3,Z30270376,343.379,343.379,4.458,-6.295,2,3,67.01,4,https://real.enamine.net/public-enum-files/Z30270376,0.30434782608695654
CN(CCN(C)C(=O)[C@@H]1C[C@H](O)C1)C(=O)C2=NC3=CC=CC=C3NC2=O,Z5869944750,358.393,358.393,-0.042,-2.177,2,5,102.31,5,https://real.enamine.net/public-enum-files/Z5869944750,0.30434782608695654
O=C(NC1=NC=2C=CC=CC2N1CCC=3C=CC=CN3)C=4C=CC=5C=CC=CC5N4,Z1334431085,393.442,393.442,4.048,-5.714,1,4,72.7,5,https://real.enamine.net/public-enum-files/Z1334431085,0.30434782608695654
O=C(NCC1=NC=2C=CC=CC2N1)C3=CNC=4N=CN=CC34,Z5590831236,292.296,292.296,1.214,-3.872,3,4,99.35,3,https://real.enamine.net/public-enum-files/Z5590831236,0.30434782608695654
O=C(NC1=NC=2C=CC=CC2N1)C=3C=CC(=CC3)C4=NOC(=N4)C(F)(F)F,Z1147686024,373.29,373.29,3.33,-6.515,2,4,96.7,4,https://real.enamine.net/public-enum-files/Z1147686024,0.30434782608695654
CC=1N=C(NC1C)C=2C=CC=CC2NC(=O)C3=CNC(=C3)C(N)=O,Z5345845818,323.35,323.35,0.024,-4.395,4,3,116.66,4,https://real.enamine.net/public-enum-files/Z5345845818,0.30434782608695654
O=C(CCNC(=O)C1=CC=CS1)NC2CCCC=3C=C(F)C=CC32,Z1555605172,346.421,346.421,3.127,-4.911,2,2,58.2,5,https://real.enamine.net/public-enum-files/Z1555605172,0.3037974683544304
O=C(CCNC(=O)C1=CC=CS1)N[C@H]2CCCC=3C=C(F)C=CC32,Z1366417620,346.421,346.421,3.127,-4.962,2,2,58.2,5,https://real.enamine.net/public-enum-files/Z1366417620,0.3037974683544304
O=C(NC1=CNN=C1C=2C=CC=CN2)C=3C=CC(O)=NC3,Z1559977047,281.27,281.27,0.656,-1.978,3,5,103.79,3,https://real.enamine.net/public-enum-files/Z1559977047,0.30303030303030304
CN(C(=O)C1=NC=2C=CC=CC2NC1=O)C3CCC(C3)NC(=O)C4=CC=CN4,Z8458686971,379.413,379.413,0.272,-4.158,3,4,106.66,4,https://real.enamine.net/public-enum-files/Z8458686971,0.3026315789473684
CC1=C(NC=2C=CC(=CC12)C(C)C)C(=O)NC=3C=NNC3,Z3876015197,282.341,282.341,3.703,-5.105,3,2,73.57,3,https://real.enamine.net/public-enum-files/Z3876015197,0.3026315789473684
CC=1C=CN=C(N1)C(=O)NC=2SC=3CCCCC3C2C4=NC=5C=CC=CC5N4,Z1939480738,389.476,389.476,3.752,-6.307,2,4,83.56,3,https://real.enamine.net/public-enum-files/Z1939480738,0.3026315789473684
COC=1C=CC(=CC1OC)C(=O)NC=2C=CC=3NC(=NC3C2)C4=CC=CC=N4,Z1203047034,374.394,374.394,3.435,-4.623,2,5,89.13,5,https://real.enamine.net/public-enum-files/Z1203047034,0.3013698630136986
CC=1C=C(C=CC1F)C(=O)NC=2C=CC=3NC(=NC3C2)C4=CC=CC=N4,Z1204539306,346.359,346.359,4.376,-5.178,2,3,70.67,3,https://real.enamine.net/public-enum-files/Z1204539306,0.3013698630136986
CCCN1C(=NC=2C=CC=CC21)NC(=O)C3=CSC(=N3)C4=CC=CC=N4,Z871957704,363.438,363.438,3.814,-4.793,1,4,72.7,5,https://real.enamine.net/public-enum-files/Z871957704,0.3013698630136986
CC(C)C=1C=CC=C(N1)C(=O)NC2=NC=3C=CC=CC3N2CCC=4C=CC=CN4,Z1426957920,385.463,385.463,4.091,-4.971,1,4,72.7,6,https://real.enamine.net/public-enum-files/Z1426957920,0.3013698630136986
CCC=1C=CN=C(C1)C(=O)NC2=NC=3C=CC=CC3N2CCC4=CC=CC=N4,Z1590734776,371.436,371.436,3.692,-4.997,1,4,72.7,6,https://real.enamine.net/public-enum-files/Z1590734776,0.3013698630136986
O=C(CC1CCNCC1)NC2=CC=CC(=C2)NC(=O)C3=CC=CS3,Z799999554,343.445,343.445,1.738,-3.482,3,3,70.23,5,https://real.enamine.net/public-enum-files/Z799999554,0.3013698630136986
O=C(NC=1SC=2CCCCC2C1C3=NC=4C=CC=CC4N3)C=5N=C6N=CC=CN6N5,Z8497072710,415.473,415.473,2.781,-6.644,2,5,100.86,3,https://real.enamine.net/public-enum-files/Z8497072710,0.3
CC1(CC1F)C(=O)NC=2C=CC(=CN2)C3=NC=4C=CC=CC4N3,Z6212387860,310.326,310.326,3.325,-4.599,2,3,70.67,3,https://real.enamine.net/public-enum-files/Z6212387860,0.3
CC=1C=CC(=NC1)C(=O)NC2=NC=3C=CC=CC3N2CCC=4C=CC=CN4,Z1506137030,357.409,357.409,3.163,-4.135,1,4,72.7,5,https://real.enamine.net/public-enum-files/Z1506137030,0.3
O=C(NC1=CNN=C1C=2C=CC=CN2)C=3C=CN=C(C3)C4=NC=CN4,Z2223241847,331.332,331.332,0.586,-2.813,3,5,112.24,4,https://real.enamine.net/public-enum-files/Z2223241847,0.3
CC=1C=CC=2C=C(C=CC2N1)C(=O)NC=3C=CC=C4C(=O)NCC34,Z2099007992,317.342,317.342,2.392,-4.339,2,3,71.09,2,https://real.enamine.net/public-enum-files/Z2099007992,0.3
O=C(NC(C1=NC=CS1)C=2C=CC=CC2)C3=CC(=O)NC4=CC(F)=CC=C34,Z1246065954,379.409,379.409,1.986,-5.466,2,3,71.09,4,https://real.enamine.net/public-enum-files/Z1246065954,0.3
O=C(NC(C1=NC=CS1)C=2C=CC=CC2)C3=CC(=O)NC4=CC=C(F)C=C34,Z1239278084,379.409,379.409,1.986,-5.466,2,3,71.09,4,https://real.enamine.net/public-enum-files/Z1239278084,0.3
CC(C=1C=CN=CC1)N2CCC(CC2)NC(=O)C3=CC=4C(=O)NC5=CC=CC=C5C4S3,Z5499166510,432.54,432.54,2.015,-5.417,2,4,74.33,4,https://real.enamine.net/public-enum-files/Z5499166510,0.2988505747126437
CN1C=C(NC(=O)C2=CSC(=N2)C=3C=NN(N3)C=4C=CC=CC4)C(=N1)C=5C=CC=CN5,Z1428042809,428.472,428.472,2.729,-3.378,1,6,103.41,5,https://real.enamine.net/public-enum-files/Z1428042809,0.2987012987012987
O=C(NC1=NC=2C=CC=CC2N1CCC=3C=CC=CN3)C4=CSC(=N4)C=5N=CC=CC5Cl,Z5510581139,460.94,460.94,3.866,-5.461,1,5,85.59,6,https://real.enamine.net/public-enum-files/Z5510581139,0.2987012987012987
COC=1N=CC=CC1C(=O)NC2=CNN=C2C=3C=CC=CN3,Z1451066776,295.297,295.297,1.016,-2.39,2,5,92.79,4,https://real.enamine.net/public-enum-files/Z1451066776,0.29850746268656714
